,Common Name,Kingdom,Phylum,Class,Link,Description,auditory system,conservation status,ecomorphological guild,hearing range,hearing threshold,locomotion,mineralized skeleton contains,visual system,geographic distribution includes,habitat,population trend,biogeographic realm,body mass,foraging habitat,life span,trophic guild,weight,host of,eats,ecoregion,type specimen repository,body shape,diet includes,mating system,native range includes,parental care,social system,preys on,number of public records in bold,behavioral circadian rhythm,bill length,genome size,tarsus length,temperature at range midpoint latitude,basal metabolic rate,litters per year,prenatal development duration,body temperature,parasitized by,middle toe length,has ectoparasite,is vector for,growth rate,onset of fertility,has endoparasite,visits flowers of,motility,sensory system,is eaten by,preyed upon by,used for,tarsometatarsus + middle toe length,body length,pathogen of,has host,initial mortality rate,mortality rate doubling time,symbiont of,clutch/brood/litter size,egg mass,has pathogen,harvested in,mutualistic with,mineralized tissue contains,reproduction,standard length,water depth
0,Bismarck fantail,Animalia,Chordata,Aves,https://eol.org/pages/45518667,Rhipidura dahli (Bismarck Fantail) is a species of birds in the family Rhipiduridae. They are found in australasia. They rely on flight to move around.,tympanic middle ear,,,5000 Hz,10 dB,flight,apatite,corneal eyes,South Pacific,terrestrial,Stable,australasia,11 g,,,,,,,New Britain-New Ireland Lowland Rain Forests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Bismarck hanging parrot,Animalia,Chordata,Aves,https://eol.org/pages/45517895,Loriculus tener (Bismarck Hanging Parrot) is a species of birds in the family Psittaculidae. They are listed as near threatened by IUCN. They are found in australasia. They rely on flight to move around.,tympanic middle ear,near threatened,,,20 dB,bipedal movement,apatite,corneal eyes,South Pacific,terrestrial,Decreasing,australasia,12 g,,,,,,,,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Bismarck kingfisher,Animalia,Chordata,Aves,https://eol.org/pages/1049979,Ceyx websteri (Bismarck Kingfisher) is a species of birds in the family Alcedinidae. They are listed as vulnerable by IUCN. They rely on flight to move around.,tympanic middle ear,vulnerable,,5000 Hz,20 dB,flight,apatite,corneal eyes,South Pacific,terrestrial,Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Bismarck pitta,Animalia,Chordata,Aves,https://eol.org/pages/47042961,Erythropitta novaehibernicae (Bismarck Pitta) is a species of birds in the family pittas. They rely on flight to move around.,tympanic middle ear,,,5000 Hz,10 dB,flight,apatite,corneal eyes,,tropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Bismarck whistler,Animalia,Chordata,Aves,https://eol.org/pages/45518627,Pachycephala citreogaster (Bismarck Whistler) is a species of birds in the family whistlers. They rely on flight to move around.,tympanic middle ear,,,5000 Hz,10 dB,flight,apatite,corneal eyes,South Pacific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Bismarck whistler   ,Animalia,Chordata,Aves,https://eol.org/pages/45518627,Pachycephala citreogaster (Bismarck Whistler) is a species of birds in the family whistlers. They rely on flight to move around.,tympanic middle ear,,,5000 Hz,10 dB,flight,apatite,corneal eyes,South Pacific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Bismarck whiteeye,Animalia,Chordata,Aves,https://eol.org/pages/45518693,Zosterops hypoxanthus (Bismarck White Eye) is a species of birds in the family white-eyes. They are found in australasia. They rely on flight to move around.,tympanic middle ear,,,,10 dB,flight,apatite,corneal eyes,South Pacific,"mountain,terrestrial",Decreasing,australasia,13 g,,,,,,,New Britain-New Ireland Montane Rain Forests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Black antbird,Animalia,Chordata,Aves,https://eol.org/pages/52570857,Cercomacroides serva (Black Antbird) is a species of birds in the family typical antbirds. They rely on flight to move around.,tympanic middle ear,,,5000 Hz,10 dB,flight,apatite,corneal eyes,Peru,terrestrial,Stable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Black antshrike,Animalia,Chordata,Aves,https://eol.org/pages/45509807,Thamnophilus nigriceps (Black Antshrike) is a species of birds in the family typical antbirds. They are found in The Neotropics. They rely on flight to move around.,tympanic middle ear,,,,10 dB,bipedal movement,apatite,corneal eyes,Colombia,"subtropical,terrestrial",Unknown,The Neotropics,26.2 g,,,,,,,,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Black baza,Animalia,Chordata,Aves,https://eol.org/pages/1047914,Aviceda leuphotes (Black Baza) is a species of birds in the family Accipitridae. They are listed in cites appendix ii. They are found in the indo-malayan realm and the palearctic. They rely on flight to move around.,tympanic middle ear,cites appendix ii,,,20 dB,flight,apatite,corneal eyes,India,terrestrial,Decreasing,the indo-malayan realm,224 g,,,,,,,Sumatran Montane Rain Forests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Black beeeater,Animalia,Chordata,Aves,https://eol.org/pages/45514070,Merops gularis (Black Bee Eater) is a species of birds in the family bee-eaters. They are found in Afrotropics. They rely on flight to move around.,tympanic middle ear,,,,20 dB,flight,apatite,corneal eyes,Angola,"tropical,terrestrial",Stable,Afrotropics,33 g,,,,,,,Western Congolian Swamp Forests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Black berrypecker,Animalia,Chordata,Aves,https://eol.org/pages/45516706,Melanocharis nigra (Black Berrypecker) is a species of birds in the family Melanocharitidae. They are found in australasia. They are diurnal. They rely on flight to move around.,tympanic middle ear,,,,,flight,apatite,corneal eyes,Indonesia,"tropical,terrestrial",Unknown,australasia,16.5 g,,,,,,Virola (virola),,,,,,,,,,,diurnal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Black bishop,Animalia,Chordata,Aves,https://eol.org/pages/45515028,Euplectes gierowii (Black Bishop) is a species of birds in the family Weavers & allies. They are found in Afrotropics. They rely on flight to move around.,tympanic middle ear,,,5000 Hz,10 dB,bipedal movement,apatite,corneal eyes,Democratic Republic Of The Congo,freshwater habitat,Stable,Afrotropics,36.2 g,,,,,,,Northern Congolian Forest-Savanna Mosaic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Black bittern,Animalia,Chordata,Aves,https://eol.org/pages/45517760,Dupetor flavicollis (Black Bittern) is a species of birds in the family Ardeidae. They rely on flight to move around.,tympanic middle ear,,,5000 Hz,20 dB,flight,apatite,corneal eyes,South Pacific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Black boubou,Animalia,Chordata,Aves,https://eol.org/pages/45515199,Laniarius nigerrimus (Black Boubou) is a species of birds in the family Bushshrike. They rely on flight to move around.,tympanic middle ear,,,5000 Hz,10 dB,flight,apatite,corneal eyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Black bulbul,Animalia,Chordata,Aves,https://eol.org/pages/45518821,Hypsipetes leucocephalus (Asian Black Bulbul) is a species of birds in the family bulbuls. They are found in the indo-malayan realm and the palearctic. They rely on flight to move around.,tympanic middle ear,,,5000 Hz,10 dB,flight,apatite,corneal eyes,Indian Ocean,,,the indo-malayan realm,,,,,,,Ficus subpisocarpa Gagnep.,Central Indochina Dry Forests,,,,,,,,,,,,,,,,,,,Haemoproteus,,,,,,,,,,,,,,,,,,,,,,Influenza A virus (Ablack bulbulFujian43904(H5N1)),,,,,,
0,Black bushbird,Animalia,Chordata,Aves,https://eol.org/pages/45512653,Neoctantes niger (Black Bushbird) is a species of birds in the family typical antbirds. They are found in The Neotropics. They rely on flight to move around.,otoliths,,,,10 dB,bipedal movement,apatite,corneal eyes,Bolivia,"subtropical,terrestrial",Decreasing,The Neotropics,32 g,,,,,,,Napo Moist Forests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Black caracara,Animalia,Chordata,Aves,https://eol.org/pages/45512582,Daptrius ater (Black Caracara) is a species of birds in the family falcons. They are listed in cites appendix ii. They are found in The Neotropics. They rely on flight to move around.,tympanic middle ear,cites appendix ii,,,,flight,apatite,corneal eyes,Venezuela,"subtropical,terrestrial",Stable,The Neotropics,382 g,,,,,,Elaeis (oil palm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Black catbird,Animalia,Chordata,Aves,https://eol.org/pages/45510147,Melanoptila glabrirostris (Black Catbird) is a species of birds in the family Mimidae. They are listed as near threatened by IUCN. They are found in The Neotropics. They rely on flight to move around.,tympanic middle ear,near threatened,,,10 dB,flight,apatite,corneal eyes,Mexico,"arid,terrestrial",Decreasing,The Neotropics,38.1 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Black cicadabird,Animalia,Chordata,Aves,https://eol.org/pages/52232668,Edolisoma melas (Black Cicadabird) is a species of birds in the family cuckoo-shrikes. They rely on flight to move around.,tympanic middle ear,,,5000 Hz,10 dB,flight,apatite,corneal eyes,,terrestrial,Stable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Black coucal,Animalia,Chordata,Aves,https://eol.org/pages/1047961,Centropus grillii (African Black Coucal) is a species of birds in the family Cuculidae. They are found in Afrotropics. They rely on flight to move around.,tympanic middle ear,,,,20 dB,flight,apatite,corneal eyes,Mozambique,"grassland,terrestrial",Stable,Afrotropics,108 g,,,,,,,,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Black crowned crane,Animalia,Chordata,Aves,https://eol.org/pages/1269371,Balearica pavonina pavonina (West African Black Crowned Crane) is a subspecies of birds in the family cranes. They rely on flight to move around.,tympanic middle ear,,,5000 Hz,20 dB,flight,apatite,corneal eyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Black cuckoo,Animalia,Chordata,Aves,https://eol.org/pages/45516209,Turacoena modesta (Black Cuckoo Dove) is a species of birds in the family Columbidae. They are listed as near threatened by IUCN. They are found in australasia. They rely on flight to move around.,otoliths,near threatened,,,20 dB,bipedal movement,apatite,corneal eyes,Indonesia,"subtropical,terrestrial",Decreasing,australasia,,,,,,,,Timor And Wetar Deciduous Forests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Black cuckoodove,Animalia,Chordata,Aves,https://eol.org/pages/45516209,Turacoena modesta (Black Cuckoo Dove) is a species of birds in the family Columbidae. They are listed as near threatened by IUCN. They are found in australasia. They rely on flight to move around.,otoliths,near threatened,,,20 dB,bipedal movement,apatite,corneal eyes,Indonesia,"subtropical,terrestrial",Decreasing,australasia,,,,,,,,Timor And Wetar Deciduous Forests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Black cuckooshrike,Animalia,Chordata,Aves,https://eol.org/pages/45515220,Campephaga flava (Black Cuckoo Shrike) is a species of birds in the family cuckoo-shrikes. They are found in Afrotropics. They rely on flight to move around.,tympanic middle ear,,,,10 dB,flight,apatite,corneal eyes,Mozambique,"tropical,terrestrial",Stable,Afrotropics,40 g,,,,,,Toddalia asiatica (L.) Lam. (Climbing orange),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Black curassow,Animalia,Chordata,Aves,https://eol.org/pages/45512059,Crax alector (Black Curassow) is a species of birds in the family Cracidae. They are listed as vulnerable by IUCN. They are found in The Neotropics. They rely on flight to move around.,tympanic middle ear,vulnerable,,,,flight,,corneal eyes,United States,terrestrial,Decreasing,The Neotropics,3425 g,,,,,,Marcgravia coriacea Vahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meat,,,,,,,,,,,South America,,,,,
0,Black currawong,Animalia,Chordata,Aves,https://eol.org/pages/45518186,Strepera fuliginosa (Black Currawong) is a species of birds in the family woodswallows. They are found in australasia. They rely on flight to move around.,tympanic middle ear,,,,10 dB,flight,apatite,corneal eyes,South Pacific,"scrubland,terrestrial",Stable,australasia,457 g,,,,,,,Tasmanian Temperate Rain Forests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Black drongo,Animalia,Chordata,Aves,https://eol.org/pages/45516856,Dicrurus macrocercus (Black Drongo) is a species of birds in the family drongos. They are found in the palearctic and the indo-malayan realm. They are diurnal. They rely on flight to move around.,tympanic middle ear,,,,,flight,apatite,corneal eyes,North Pacific,"savanna,terrestrial",Unknown,the palearctic,59 g,,,,,,,,NHMUK,,,,,,,,,diurnal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Black dwarf hornbill,Animalia,Chordata,Aves,https://eol.org/pages/45514127,Horizocerus hartlaubi (Black Dwarf Hornbill) is a species of birds in the family hornbills. They rely on flight to move around.,tympanic middle ear,,,5000 Hz,20 dB,flight,apatite,corneal eyes,Ghana,freshwater habitat,Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Black eagle,Animalia,Chordata,Aves,https://eol.org/pages/51905361,Ictinaetus malayensis (Asian Black Eagle) is a species of  in the family Accipitridae. They are listed in cites appendix ii. They are found in australasia and the indo-malayan realm.,,cites appendix ii,,,,,,,Taiwan,,,australasia,,,,,,,,Sulawesi Montane Rain Forests,,,,,,,,,,,,,,,,,,,,,Laemobothrion,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Black falcon,Animalia,Chordata,Aves,https://eol.org/pages/1049209,Falco subniger (Black Falcon) is a species of birds in the family falcons. They are listed in cites appendix ii. They are found in australasia. They rely on flight to move around.,tympanic middle ear,cites appendix ii,,,20 dB,flight,apatite,corneal eyes,Australia,"arid,freshwater habitat",Stable,australasia,710 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Black fantail,Animalia,Chordata,Aves,https://eol.org/pages/45518655,Rhipidura atra (Black Fantail) is a species of birds in the family Rhipiduridae. They are found in australasia. They rely on flight to move around.,tympanic middle ear,,,,10 dB,flight,apatite,corneal eyes,South Pacific,"subtropical,terrestrial",Stable,australasia,14 g,,,,,,,Huon Peninsula Montane Rain Forests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Black flowerpiercer,Animalia,Chordata,Aves,https://eol.org/pages/920872,"Diglossa humeralis (Black Flower Piercer) is a species of birds in the family tanagers. They are found in The Neotropics. They visit flowers of fuchsia, Airplants, Andean blueberry, and Tristerix longebracteatus. They rely on flight to move around.",tympanic middle ear,,,,,bipedal movement,,corneal eyes,Colombia,"mountain,terrestrial",Stable,The Neotropics,15.4 g,,,,,,Canna indica L. (Indian shot),,,,,,,,,,,,,1.287 pg,,,,,,,,,,,,,,Digitalis purpurea L. (foxglove),,,,,,,,,,,,,,,,,,,,,
0,Black francolin,Animalia,Chordata,Aves,https://eol.org/pages/45510643,Francolinus francolinus (Black Francolin) is a species of birds in the family Phasianidae. They are found in the indo-malayan realm and the palearctic. They are diurnal. They have parental care (pair provides care). They rely on flight to move around.,,,,,,flight,,,United States,savanna,Stable,the indo-malayan realm,,terrestrial,7 years,granivore,12.5 g,,,,NHMUK,,,,,,,,,,,,,,,2 /year,19 days,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Black grasswren,Animalia,Chordata,Aves,https://eol.org/pages/45518076,Amytornis housei (Black Grasswren) is a species of birds in the family Maluridae. They are listed as near threatened by IUCN. They are found in australasia. They rely on flight to move around.,tympanic middle ear,near threatened,,,10 dB,bipedal movement,apatite,corneal eyes,Australia,terrestrial,Stable,australasia,31 g,,,,,,,Kimberly Tropical Savanna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Black guan,Animalia,Chordata,Aves,https://eol.org/pages/45508952,Chamaepetes unicolor (Black Guan) is a species of birds in the family Cracidae. They are found in The Neotropics. They rely on flight to move around.,tympanic middle ear,,,,,flight,,corneal eyes,North Pacific,"tropical,terrestrial",Decreasing,The Neotropics,1135 g,,,,,,Zanthoxylum (Prickly-ash),,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hasseltia floribunda Kunth,,,,
0,Black guillemot,Animalia,Chordata,Aves,https://eol.org/pages/45509349,Cepphus grylle (Black Guillemot) is a species of birds in the family auks. They are native to Atlantic Ocean and Arctic Ocean. They are diurnal. Individuals can grow to 58 cm. They have parental care (pair provides care). They rely on flight and lift powered swimming to move around.,,,nectonic,,,flight,,,Arctic Ocean,,Unknown,the palearctic,,marine pelagic,,vertivore,,,,,,bilaterally symmetric,,,Atlantic Ocean,,,,,,,,,,,1 /year,21 days,,,,,,,,,,,,,,,,52 cm,,,,,,,,,,,,,,
0,Black guineafowl,Animalia,Chordata,Aves,https://eol.org/pages/45513753,Agelastes niger (Black Guineafowl) is a species of birds in the family guineafowls. They are found in Afrotropics. They rely on flight to move around.,tympanic middle ear,,,,20 dB,flight,apatite,corneal eyes,Democratic Republic Of The Congo,"tropical,terrestrial",Decreasing,Afrotropics,700 g,,,,,,,Central African Mangroves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Black harrier,Animalia,Chordata,Aves,https://eol.org/pages/913086,Circus maurus (Black Harrier) is a species of birds in the family Accipitridae. They are listed as endangered by IUCN and in cites appendix ii. They are found in Afrotropics. They rely on flight to move around.,tympanic middle ear,endangered,,,20 dB,flight,apatite,corneal eyes,Botswana,"coastal,terrestrial",Decreasing,Afrotropics,760 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Black hawkeagle,Animalia,Chordata,Aves,https://eol.org/pages/45511533,Spizaetus tyrannus (Black Hawk Eagle) is a species of birds in the family Accipitridae. They are listed in cites appendix ii. They are found in The Neotropics. They rely on flight to move around.,tympanic middle ear,cites appendix ii,,,20 dB,flight,apatite,corneal eyes,United States,terrestrial,Decreasing,The Neotropics,1150 g,,,,,,Leontopithecus caissara Lorini & Persson 1990 (Black-faced Lion Tamarin),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Black heron,Animalia,Chordata,Aves,https://eol.org/pages/45515780,Egretta ardesiaca (Black Egret) is a species of birds in the family Ardeidae. They are associated with freshwater habitat. They are found in Afrotropics. They rely on flight to move around.,tympanic middle ear,,nectonic,,20 dB,flight,apatite,corneal eyes,Africa,"lake,freshwater habitat",Stable,Afrotropics,390 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Black honey buzzard,Animalia,Chordata,Aves,https://eol.org/pages/914545,Henicopernis infuscatus (Black Honey Buzzard) is a species of birds in the family Accipitridae. They are listed as vulnerable by IUCN and in cites appendix ii. They are found in australasia. They rely on flight to move around.,tympanic middle ear,vulnerable,,,20 dB,flight,apatite,corneal eyes,Papua New Guinea,"forest,terrestrial",Decreasing,australasia,,,,,,,,New Britain-New Ireland Lowland Rain Forests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Black honeyeater,Animalia,Chordata,Aves,https://eol.org/pages/49993771,Sugomel niger (Black Honeyeater) is a species of birds in the family honeyeaters. They rely on flight to move around.,tympanic middle ear,,,5000 Hz,10 dB,flight,apatite,corneal eyes,Indian Ocean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Black hornbill,Animalia,Chordata,Aves,https://eol.org/pages/1048411,Anthracoceros malayanus (Black Hornbill) is a species of birds in the family hornbills. They are listed as vulnerable by IUCN and in cites appendix ii. They are found in the indo-malayan realm. They rely on flight to move around.,tympanic middle ear,vulnerable,,,,flight,,corneal eyes,Brunei,"valley,terrestrial",Decreasing,the indo-malayan realm,1050 g,,,,,,Ficus binnendijkii (Miq.) Miq.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ficus virens W. T. Aiton,,,,
